epoch,train_loss,val_loss,val_acc,val_macro_f1
30,0.503788,0.636681,0.758801,0.711613
31,0.494492,0.613182,0.751982,0.714192
32,0.483777,0.602474,0.765144,0.726169
33,0.478832,0.644916,0.748652,0.706041
34,0.474306,0.634947,0.758325,0.716181
35,0.466299,0.631842,0.763400,0.719791
36,0.459247,0.592426,0.778148,0.738376
37,0.449838,0.614097,0.763717,0.725079
38,0.446166,0.603153,0.775135,0.733718
39,0.440573,0.628041,0.755471,0.711074
40,0.430650,0.643546,0.757691,0.717890
41,0.428227,0.623787,0.759118,0.720545
42,0.427626,0.597862,0.767523,0.727859
43,0.424875,0.634925,0.754995,0.716931
44,0.425234,0.622108,0.758167,0.722584
45,0.422564,0.620512,0.756898,0.719124
46,0.421454,0.602051,0.766730,0.730433
47,0.423790,0.618705,0.770060,0.728676
48,0.420197,0.619425,0.763400,0.724122
49,0.424257,0.609818,0.775293,0.736999
50,0.420423,0.629721,0.764034,0.723783
51,0.420429,0.654146,0.770219,0.726659
52,0.418695,0.602775,0.775611,0.734605
53,0.421682,0.639696,0.763559,0.722763
54,0.419767,0.624277,0.772598,0.734504
55,0.416927,0.624462,0.764193,0.731186
56,0.418501,0.601060,0.768950,0.727815
57,0.418015,0.607204,0.768792,0.725656
58,0.416355,0.607400,0.773708,0.733898
59,0.416460,0.599807,0.769267,0.731432
60,0.416194,0.619168,0.765937,0.728907
61,0.415648,0.635628,0.755788,0.717646
62,0.413635,0.602134,0.767999,0.727782
63,0.410716,0.617105,0.775135,0.737170
64,0.412608,0.631040,0.762448,0.729244
65,0.410376,0.625306,0.767682,0.730286
66,0.409196,0.627370,0.761021,0.723399
67,0.406722,0.614861,0.771805,0.735330
68,0.409520,0.602920,0.772122,0.735595
69,0.412462,0.601236,0.771646,0.733940
70,0.412127,0.602865,0.772915,0.735122
71,0.408317,0.605830,0.768474,0.730571
72,0.405602,0.620568,0.766889,0.727952
73,0.411999,0.632872,0.774183,0.732507
74,0.406596,0.633733,0.757533,0.722842
75,0.407333,0.617452,0.765461,0.727705
76,0.404271,0.616483,0.769109,0.728746
77,0.407466,0.611617,0.773866,0.737272
78,0.403977,0.649292,0.757691,0.716097
79,0.402952,0.604488,0.765937,0.726560
80,0.402179,0.626617,0.763241,0.724046
81,0.402856,0.637809,0.764351,0.719993
82,0.401054,0.614990,0.766572,0.729240
83,0.400193,0.616688,0.774500,0.738529
84,0.400582,0.631297,0.757533,0.718370
85,0.400878,0.609283,0.764669,0.727026
86,0.401150,0.613626,0.766730,0.725744
87,0.403827,0.606990,0.772915,0.730263
88,0.401256,0.592816,0.776403,0.737222
89,0.400158,0.643947,0.756581,0.721038
90,0.399430,0.599010,0.770536,0.733459
91,0.401573,0.632298,0.765779,0.729249
92,0.402729,0.585111,0.775293,0.738451
93,0.406423,0.607155,0.781478,0.741062
94,0.400294,0.630882,0.763717,0.728732
95,0.400099,0.626863,0.764034,0.726235
96,0.399498,0.642086,0.756740,0.717559
97,0.404161,0.617909,0.767047,0.724808
98,0.406577,0.612591,0.773073,0.738567
99,0.405767,0.608900,0.772598,0.734939
100,0.401523,0.599289,0.772915,0.736212
1,1.507406,1.573674,0.301459,0.220452
2,1.262335,1.247375,0.498414,0.427020
3,1.096539,0.966000,0.618300,0.518834
4,0.984367,0.968951,0.605772,0.521498
5,0.912241,0.826605,0.641453,0.574290
6,0.864298,0.750907,0.694259,0.641928
7,0.827589,0.788837,0.671900,0.613965
8,0.797459,0.742135,0.685696,0.624832
9,0.771494,0.700907,0.706629,0.652238
10,0.748177,0.661398,0.739454,0.690823
11,0.732649,0.663230,0.731684,0.679778
12,0.707574,0.634953,0.738027,0.698343
13,0.690997,0.662991,0.736600,0.690971
14,0.675348,0.636243,0.750555,0.705482
15,0.655932,0.652558,0.738344,0.702603
16,0.645437,0.635644,0.753092,0.708314
17,0.630453,0.666192,0.722962,0.683002
18,0.611921,0.630271,0.756898,0.715720
19,0.599122,0.622527,0.745163,0.705495
20,0.586341,0.630072,0.752775,0.706981
21,0.576243,0.624292,0.750555,0.710950
22,0.566321,0.640556,0.742626,0.699272
23,0.555140,0.621574,0.751031,0.712484
24,0.545238,0.611829,0.753885,0.715059
25,0.535632,0.618898,0.754202,0.715570
26,0.525712,0.633263,0.746273,0.705988
27,0.516558,0.639849,0.746908,0.705655
28,0.507766,0.628681,0.745798,0.708762
29,0.502004,0.659612,0.738027,0.700271
30,0.491634,0.607961,0.762131,0.723334
31,0.485779,0.613487,0.765620,0.725302
32,0.475471,0.596083,0.757374,0.719935
33,0.466107,0.628913,0.750079,0.708105
34,0.463530,0.640669,0.757533,0.717073
35,0.454242,0.624625,0.758484,0.716134
36,0.448903,0.639199,0.736283,0.697720
37,0.439833,0.631835,0.761338,0.721923
38,0.434653,0.619365,0.757215,0.718084
39,0.427930,0.684284,0.746908,0.702698
40,0.422551,0.663085,0.759911,0.713657
41,0.415326,0.613481,0.758643,0.718726
42,0.414935,0.644133,0.755471,0.714819
43,0.411450,0.644272,0.750872,0.710110
44,0.415998,0.630486,0.754837,0.713346
45,0.409870,0.634668,0.749604,0.710674
46,0.412434,0.615872,0.764351,0.726091
47,0.410299,0.620017,0.743578,0.703220
48,0.413206,0.639052,0.743736,0.704320
49,0.410374,0.652299,0.758008,0.719154
50,0.412675,0.659542,0.750555,0.711860
51,0.408257,0.630752,0.749762,0.713296
52,0.406236,0.679252,0.738820,0.699260
53,0.406128,0.710626,0.740247,0.698989
54,0.404730,0.645861,0.752617,0.708864
55,0.411402,0.649136,0.758484,0.720307
56,0.402867,0.629767,0.753409,0.715345
57,0.409423,0.637237,0.762290,0.722107
58,0.403096,0.633675,0.748969,0.706133
59,0.403231,0.681858,0.764193,0.723691
60,0.400237,0.651480,0.755154,0.711066
61,0.405550,0.668544,0.754678,0.719118
62,0.397974,0.684306,0.743736,0.702873
63,0.403989,0.635999,0.756581,0.717165
64,0.400572,0.649402,0.749762,0.706295
65,0.399768,0.654166,0.745005,0.704642
66,0.401005,0.636048,0.761021,0.724726
67,0.400294,0.642612,0.744370,0.707643
68,0.397548,0.648486,0.737869,0.698128
69,0.397295,0.658723,0.757215,0.716721
70,0.399558,0.645346,0.754837,0.715724
71,0.399058,0.667306,0.750714,0.709613
72,0.395487,0.649887,0.761656,0.721063
73,0.393866,0.651504,0.759277,0.720054
74,0.393469,0.642245,0.754837,0.714140
75,0.394315,0.642688,0.767523,0.726354
76,0.391081,0.651292,0.764193,0.725306
77,0.390054,0.655730,0.750872,0.713410
78,0.391367,0.645450,0.753568,0.713197
79,0.388055,0.639395,0.751824,0.711089
80,0.391402,0.671109,0.758008,0.718892
81,0.389858,0.665678,0.750714,0.709265
82,0.390112,0.678791,0.760546,0.718507
83,0.393190,0.658818,0.771170,0.730822
84,0.395166,0.646239,0.752617,0.713978
85,0.392075,0.687796,0.764193,0.723432
86,0.388627,0.664001,0.757850,0.719106
87,0.392797,0.643953,0.760387,0.722568
88,0.387361,0.667265,0.760863,0.721002
89,0.389575,0.645809,0.747225,0.709554
90,0.389600,0.655707,0.755471,0.716252
91,0.391460,0.701921,0.767364,0.724787
92,0.391225,0.649792,0.749445,0.709021
93,0.388928,0.650737,0.751031,0.710552
94,0.388580,0.648433,0.755947,0.716544
95,0.388938,0.684238,0.744846,0.706032
96,0.388581,0.663275,0.770536,0.729979
97,0.390896,0.655543,0.742309,0.702143
98,0.388776,0.687006,0.772598,0.729449
99,0.385186,0.653712,0.753727,0.714414
100,0.391863,0.635997,0.757691,0.719736
1,1.525580,1.640874,0.321281,0.189551
2,1.265330,1.167838,0.540755,0.448493
3,1.093140,1.119220,0.557088,0.463691
4,0.999373,1.037934,0.595465,0.522401
5,0.928137,1.045127,0.632255,0.549369
6,0.872568,0.791528,0.667142,0.595994
7,0.833707,0.806355,0.661275,0.588276
8,0.804309,0.732869,0.686013,0.625577
9,0.779430,0.750491,0.680146,0.620742
10,0.755211,0.785350,0.681097,0.617625
11,0.738441,0.670312,0.715985,0.665535
12,0.721132,0.751324,0.701554,0.651121
13,0.701392,0.719406,0.708690,0.655930
14,0.690858,0.670526,0.737710,0.688290
15,0.674411,0.663909,0.718363,0.674098
16,0.660070,0.660959,0.732160,0.686590
17,0.649363,0.692515,0.734380,0.685440
18,0.639838,0.724635,0.730257,0.679131
19,0.625593,0.739130,0.720901,0.666248
20,0.614216,0.694237,0.732953,0.685505
21,0.605534,0.662151,0.749921,0.709539
22,0.592463,0.693098,0.710910,0.673122
23,0.584917,0.690787,0.745005,0.698137
24,0.575251,0.676975,0.749128,0.709977
25,0.567116,0.708101,0.743895,0.699267
26,0.558352,0.651244,0.751665,0.711884
27,0.548826,0.640554,0.760228,0.719733
28,0.538514,0.698117,0.743895,0.701602
29,0.527228,0.669619,0.758167,0.716809
30,0.522165,0.681547,0.756740,0.716506
31,0.512646,0.679214,0.749762,0.709460
32,0.506391,0.680538,0.759594,0.716662
33,0.499216,0.647022,0.751507,0.714742
34,0.493040,0.655795,0.759753,0.721786
35,0.486931,0.654281,0.765779,0.724182
36,0.480116,0.670549,0.761180,0.720961
37,0.472819,0.670253,0.757057,0.719103
38,0.464830,0.654452,0.768474,0.729018
39,0.456605,0.695243,0.761973,0.722544
40,0.452007,0.672742,0.760704,0.719944
41,0.447120,0.664895,0.765144,0.725714
42,0.447386,0.691193,0.764669,0.722192
43,0.442857,0.651519,0.764351,0.728182
44,0.442154,0.666567,0.762448,0.723730
45,0.441554,0.675981,0.762766,0.722182
46,0.444446,0.668255,0.762290,0.724040
47,0.443428,0.662149,0.760387,0.722577
48,0.442649,0.658250,0.765461,0.727259
49,0.435568,0.679559,0.754044,0.713989
50,0.439699,0.705702,0.760704,0.717375
51,0.439888,0.683510,0.759594,0.721779
52,0.439101,0.787272,0.750714,0.702788
53,0.438326,0.738384,0.755312,0.708383
54,0.436681,0.644070,0.765303,0.729518
55,0.436890,0.690415,0.758484,0.719036
56,0.437196,0.684852,0.765144,0.726717
57,0.436990,0.719117,0.758167,0.713816
58,0.436190,0.669183,0.764351,0.723861
59,0.431961,0.670225,0.753727,0.720097
60,0.434211,0.674774,0.753568,0.716487
61,0.433186,0.675068,0.758325,0.724035
62,0.428223,0.657720,0.765620,0.727680
63,0.433452,0.669626,0.768474,0.728634
64,0.432826,0.687285,0.757533,0.720167
65,0.428972,0.711142,0.758167,0.716449
66,0.429203,0.690872,0.752458,0.710299
67,0.428332,0.677387,0.762448,0.724592
68,0.429704,0.689402,0.760546,0.720930
69,0.424898,0.662871,0.765937,0.726949
70,0.425298,0.701095,0.754044,0.717307
71,0.427835,0.670460,0.760704,0.721388
72,0.425269,0.645616,0.767999,0.730948
73,0.426029,0.695480,0.750555,0.713059
74,0.424350,0.667016,0.762448,0.723125
75,0.421880,0.654731,0.765461,0.725377
76,0.426088,0.660790,0.767999,0.729600
77,0.423095,0.674244,0.764351,0.725289
78,0.426276,0.663228,0.762290,0.726660
79,0.419854,0.660813,0.756740,0.721632
80,0.422427,0.703323,0.745163,0.707690
81,0.422805,0.656488,0.759911,0.722196
82,0.418516,0.666983,0.756581,0.720204
83,0.422401,0.717991,0.751824,0.710941
84,0.420741,0.653374,0.767206,0.729099
85,0.420715,0.681861,0.763717,0.723288
86,0.422919,0.650952,0.769585,0.732663
87,0.419934,0.682759,0.747701,0.710117
88,0.421543,0.674855,0.760387,0.723577
89,0.420382,0.675212,0.766572,0.725757
90,0.420424,0.669978,0.752299,0.717539
91,0.419742,0.653388,0.767206,0.729704
92,0.419209,0.692181,0.750872,0.717715
93,0.417508,0.684535,0.763083,0.725384
94,0.415913,0.654398,0.768316,0.730258
95,0.420278,0.690990,0.759435,0.715608
96,0.421013,0.699254,0.758643,0.714987
97,0.418945,0.655751,0.758167,0.721312
98,0.415622,0.666881,0.755154,0.719692
99,0.422495,0.699282,0.761338,0.721688
100,0.420330,0.666812,0.766096,0.727072
1,1.568294,1.928863,0.174913,0.067947
2,1.514322,2.155050,0.183793,0.085854
3,1.481455,2.294008,0.193784,0.101250
4,1.455780,2.208757,0.196480,0.116708
5,1.433093,2.286595,0.210593,0.153336
6,1.415354,2.285544,0.224389,0.193336
7,1.397319,2.258541,0.243578,0.212949
8,1.382387,2.353514,0.236600,0.204892
9,1.368083,2.255321,0.247542,0.211223
10,1.353116,2.280296,0.249128,0.209924
11,1.338181,2.129869,0.254044,0.223739
12,1.322594,2.035734,0.285442,0.260104
13,1.307287,2.066737,0.285601,0.262349
14,1.291097,1.898965,0.298287,0.281433
15,1.273314,1.719314,0.311449,0.307385
16,1.247691,1.686112,0.315097,0.307063
17,1.219982,1.677658,0.349667,0.327923
18,1.193288,1.520509,0.378211,0.361883
19,1.177111,1.504002,0.391215,0.377715
20,1.159229,1.424113,0.415477,0.398400
21,1.149003,1.455211,0.406755,0.393144
22,1.139191,1.451795,0.404218,0.388157
23,1.131147,1.477456,0.409610,0.399762
24,1.121587,1.317433,0.458769,0.434081
25,1.117842,1.470376,0.415953,0.403712
26,1.107891,1.317838,0.440216,0.415228
27,1.101463,1.377364,0.456232,0.438316
28,1.097957,1.316501,0.446876,0.418073
29,1.092654,1.391971,0.445449,0.431762
30,1.086662,1.367724,0.450048,0.434271
31,1.086835,1.285708,0.459721,0.435856
32,1.077468,1.299375,0.454012,0.430395
33,1.077255,1.348651,0.444497,0.420261
34,1.068660,1.354490,0.454171,0.436333
35,1.067836,1.249647,0.470346,0.446867
36,1.065104,1.343165,0.473517,0.447288
37,1.059176,1.224694,0.488582,0.458724
38,1.059220,1.206324,0.505075,0.469281
39,1.054296,1.270725,0.490327,0.466720
40,1.055180,1.310994,0.450682,0.428143
41,1.047375,1.254625,0.487472,0.463292
42,1.048069,1.334555,0.453853,0.437137
43,1.048938,1.210911,0.475896,0.449117
44,1.049230,1.391391,0.444497,0.431025
45,1.046224,1.198650,0.498573,0.466887
46,1.047053,1.195356,0.503013,0.469447
47,1.044786,1.323798,0.465430,0.447992
48,1.047211,1.386611,0.444339,0.431493
49,1.044510,1.312197,0.458135,0.435911
50,1.044441,1.343034,0.438788,0.421511
51,1.041237,1.209911,0.502696,0.472289
52,1.047582,1.263184,0.487155,0.463891
53,1.040473,1.322220,0.469077,0.447580
54,1.044534,1.219280,0.502696,0.472336
55,1.043667,1.281893,0.476689,0.451105
56,1.044117,1.233062,0.491278,0.463162
57,1.042272,1.328651,0.462100,0.444291
58,1.044894,1.221348,0.491120,0.461972
59,1.043571,1.186559,0.508563,0.476521
60,1.042568,1.212556,0.498256,0.468694
61,1.041583,1.249005,0.476689,0.451414
62,1.040779,1.282696,0.474786,0.452746
63,1.041793,1.328797,0.469870,0.452388
64,1.040836,1.253832,0.495401,0.469698
65,1.042482,1.365503,0.460990,0.443221
66,1.039220,1.291372,0.479226,0.454242
67,1.038536,1.304237,0.484459,0.459409
68,1.041200,1.265652,0.466223,0.440165
69,1.039629,1.404313,0.434190,0.420983
70,1.038407,1.282305,0.479860,0.455266
71,1.038820,1.464191,0.439106,0.428947
72,1.039370,1.187029,0.509356,0.475753
73,1.038925,1.291008,0.472883,0.454414
74,1.040796,1.333143,0.475896,0.454108
75,1.038083,1.271827,0.477006,0.452880
76,1.038050,1.364830,0.448779,0.429098
77,1.038029,1.169319,0.506185,0.469401
78,1.036848,1.360061,0.453853,0.435835
79,1.035204,1.342581,0.452585,0.436466
80,1.036229,1.240054,0.493815,0.467689
81,1.038620,1.250048,0.484776,0.461219
82,1.036023,1.254173,0.485569,0.456338
83,1.034966,1.266096,0.489217,0.463283
84,1.038207,1.285673,0.471773,0.449050
85,1.036025,1.267962,0.480653,0.456316
86,1.036079,1.290427,0.459404,0.438731
87,1.040059,1.246910,0.482081,0.454495
88,1.033689,1.277233,0.486521,0.461646
89,1.034147,1.199408,0.505392,0.474315
90,1.036954,1.194583,0.498573,0.470048
91,1.036202,1.345153,0.461307,0.444170
92,1.034665,1.346728,0.464320,0.443866
93,1.035119,1.388392,0.460355,0.438115
94,1.037989,1.238063,0.493974,0.464364
95,1.036681,1.294095,0.483508,0.452313
96,1.034207,1.218609,0.485886,0.456389
97,1.034961,1.439579,0.430701,0.416427
98,1.033218,1.281797,0.484301,0.461865
99,1.035743,1.224869,0.485728,0.458953
100,1.035033,1.225533,0.497621,0.464657
1,1.574283,1.860161,0.175864,0.069156
2,1.523168,2.099714,0.191088,0.098864
3,1.485547,2.068742,0.210276,0.132835
4,1.463519,1.970316,0.238186,0.197274
5,1.442700,2.076576,0.244053,0.213801
6,1.422396,2.088071,0.253409,0.231280
7,1.404345,2.098243,0.271170,0.240467
8,1.388608,2.336206,0.263083,0.234625
9,1.374870,2.283689,0.238186,0.215483
10,1.364942,2.194771,0.259753,0.240722
11,1.348628,2.146473,0.271963,0.241533
12,1.336757,2.138996,0.264669,0.237377
13,1.319251,2.024648,0.274818,0.254524
14,1.306221,2.221099,0.255630,0.247460
15,1.290908,2.039629,0.286870,0.267622
16,1.275773,1.921130,0.287345,0.279348
17,1.257549,1.835301,0.307168,0.295326
18,1.235860,1.794506,0.324611,0.308072
19,1.216963,1.693002,0.322709,0.311446
20,1.200543,1.800324,0.319061,0.305778
21,1.184689,1.618369,0.352204,0.330866
22,1.170290,1.538891,0.370758,0.354518
23,1.161468,1.532018,0.393276,0.381161
24,1.150708,1.600933,0.379004,0.368981
25,1.145333,1.489465,0.405645,0.389746
26,1.134457,1.638272,0.359816,0.342459
27,1.127057,1.443430,0.394545,0.371506
28,1.120808,1.432983,0.407548,0.390618
29,1.117059,1.527709,0.386775,0.375432
30,1.110791,1.431464,0.421345,0.410943
31,1.105265,1.562282,0.375833,0.361753
32,1.101282,1.385985,0.436886,0.419571
33,1.096675,1.376448,0.430701,0.407490
34,1.089929,1.374088,0.427212,0.405000
35,1.086234,1.334766,0.431494,0.413054
36,1.085217,1.467567,0.404694,0.387980
37,1.082320,1.281027,0.453061,0.422584
38,1.078807,1.345898,0.435141,0.410572
39,1.075346,1.372234,0.470187,0.447330
40,1.071006,1.324246,0.454488,0.427579
41,1.067712,1.343665,0.442594,0.419287
42,1.063224,1.378918,0.429274,0.407557
43,1.065360,1.277310,0.466540,0.437336
44,1.065710,1.407790,0.421345,0.404548
45,1.063747,1.440580,0.425151,0.406920
46,1.063418,1.273801,0.460197,0.431326
47,1.068488,1.259773,0.470346,0.440878
48,1.063214,1.356173,0.453061,0.433486
49,1.061578,1.328848,0.468760,0.446249
50,1.061799,1.433092,0.399778,0.383228
51,1.063326,1.401406,0.432128,0.412673
52,1.063164,1.441708,0.441960,0.429515
53,1.060465,1.356064,0.458452,0.440078
54,1.063431,1.242174,0.472090,0.446683
55,1.065973,1.389295,0.435617,0.414024
56,1.062446,1.484026,0.416270,0.405246
57,1.061710,1.387732,0.432128,0.414865
58,1.059813,1.340313,0.443704,0.423010
59,1.058040,1.445973,0.434190,0.416189
60,1.057283,1.319640,0.445925,0.426107
61,1.058092,1.300325,0.469394,0.443150
62,1.060756,1.325985,0.447669,0.426414
63,1.059376,1.311391,0.455598,0.430946
64,1.057255,1.328045,0.453061,0.432040
65,1.057966,1.301413,0.464161,0.438433
66,1.057122,1.311885,0.454646,0.434184
67,1.060835,1.380548,0.442277,0.422702
68,1.055646,1.226369,0.491754,0.457877
69,1.055603,1.408425,0.424358,0.409158
70,1.058971,1.272902,0.449255,0.417766
71,1.057673,1.358330,0.454171,0.434214
72,1.056663,1.289578,0.435300,0.406403
73,1.056906,1.385465,0.425944,0.404979
74,1.056473,1.233050,0.463844,0.431115
75,1.052727,1.305042,0.453378,0.425824
76,1.055302,1.275374,0.477482,0.450696
77,1.057270,1.384524,0.453378,0.432432
78,1.056158,1.352805,0.436886,0.416099
79,1.057726,1.311322,0.461307,0.436134
80,1.055698,1.416113,0.419283,0.402457
81,1.055077,1.279713,0.474786,0.447226
82,1.054187,1.292111,0.465271,0.439436
83,1.053860,1.342793,0.463368,0.442615
84,1.053500,1.362532,0.453536,0.435324
85,1.052124,1.320341,0.457818,0.434869
86,1.054992,1.405445,0.445607,0.427825
87,1.054351,1.292733,0.467808,0.442817
88,1.054998,1.374762,0.440691,0.423519
89,1.055757,1.262975,0.468284,0.434780
90,1.053901,1.286490,0.468443,0.439792
91,1.055508,1.382948,0.433555,0.412243
92,1.054598,1.250942,0.469553,0.447591
93,1.056119,1.300279,0.448303,0.427970
94,1.053651,1.361526,0.450365,0.432256
95,1.051694,1.248025,0.470187,0.442606
96,1.051835,1.350243,0.427688,0.401681
97,1.054262,1.213820,0.494608,0.457551
98,1.055621,1.268427,0.455281,0.426938
99,1.049998,1.380351,0.445925,0.426436
100,1.053024,1.292963,0.468443,0.443725
1,1.579728,1.951584,0.182366,0.082167
2,1.519595,2.189818,0.192674,0.096687
3,1.489016,2.374389,0.210435,0.121928
4,1.468721,2.260983,0.220584,0.134504
5,1.457229,2.128597,0.232477,0.157648
6,1.444164,2.060280,0.243578,0.177457
7,1.435856,1.948294,0.249921,0.193381
8,1.424597,1.886073,0.253409,0.204735
9,1.415393,1.867642,0.256264,0.214586
10,1.404368,1.902062,0.260070,0.218351
11,1.393403,1.801696,0.287028,0.251190
12,1.381707,1.945500,0.285284,0.248013
13,1.366747,2.001489,0.287187,0.251629
14,1.352792,2.003712,0.285442,0.242700
15,1.334071,2.013386,0.290358,0.248105
16,1.314333,2.213418,0.274659,0.239713
17,1.291223,2.050315,0.295116,0.260913
18,1.263039,2.064141,0.295909,0.256910
19,1.233238,1.799100,0.326039,0.300598
20,1.208909,1.680668,0.356327,0.334076
21,1.188537,1.618192,0.363463,0.339962
22,1.174444,1.701867,0.364732,0.336430
